    1    7 32648 *****  ---    5  6.7E-01  1.4E+03  1.481E+01  7.702E+06
    2    8 36771 *****  bnd    0  1.0E+00  3.4E+03  6.557E+00  1.998E+06
    3    9  1385 *****  bnd    0  1.0E+00  1.4E+03  4.428E+00  1.107E+06
    4   10   792 *****  bnd    0  1.0E+00  1.7E+03  2.511E+00  5.809E+05
    5   11   159 *****  bnd    0  1.0E+00  9.3E+02  1.685E+00  3.729E+05
    6   12   174 *****  bnd    0  1.0E+00  5.8E+02  1.190E+00  2.848E+05
    7   13   139 *****  bnd    0  1.0E+00  1.1E+03  9.455E-01  1.853E+05
    8   14   117 *****  bnd    0  1.0E+00  7.4E+02  1.132E+00  1.444E+05
    9   15    30 *****  bnd    0  1.0E+00  2.1E+02  7.284E-01  1.169E+05
   10   16   149 *****  bnd    0  1.0E+00  3.8E+02  5.207E-01  9.288E+04
   11   17    61 *****  bnd    0  1.0E+00  3.4E+02  5.062E-01  7.737E+04
   12   18    70 *****  bnd    0  1.0E+00  7.0E+02  1.438E+00  6.411E+04
   13   19    63 *****  bnd    0  1.0E+00  2.4E+02  3.378E-01  4.837E+04
   14   20   289 *****  bnd    0  1.0E+00  1.1E+02  3.107E-01  4.381E+04
   15   21   171 *****  bnd    0  1.0E+00  3.3E+02  3.812E-01  3.591E+04
   16   22    89 *****  bnd    0  1.0E+00  4.3E+02  1.292E+00  3.404E+04
   17   23    33 *****  bnd    0  1.0E+00  6.7E+01  3.649E-01  2.766E+04
   18   24    59 *****  bnd    0  1.0E+00  1.2E+02  2.165E-01  2.490E+04
   19   25    66 *****  bnd    0  1.0E+00  1.9E+02  2.440E-01  2.240E+04
   20   26    50 *****  bnd    0  1.0E+00  2.8E+02  2.679E-01  1.891E+04
   21   27    61 *****  bnd    0  1.0E+00  4.9E+02  6.138E-01  1.770E+04
   22   28    72 *****  bnd    0  1.0E+00  8.2E+01  3.231E-01  1.394E+04
   23   29   120 *****  bnd    0  1.0E+00  5.8E+01  2.173E-01  1.314E+04
   24   30   115 *****  bnd    0  1.0E+00  1.4E+02  1.875E-01  1.179E+04
   25   31    57 *****  bnd    0  1.0E+00  1.8E+02  2.123E-01  1.051E+04
   26   32    32 *****  bnd    0  1.0E+00  2.0E+02  2.178E-01  9.280E+03
   27   33    52 *****  bnd    0  1.0E+00  8.1E+01  1.607E-01  8.568E+03
   28   34    76 *****  bnd    0  1.0E+00  1.3E+02  1.421E-01  7.808E+03
   29   35    93 *****  bnd    0  1.0E+00  1.2E+02  1.504E-01  7.247E+03
   30   36    38 *****  bnd    0  1.0E+00  1.1E+02  1.445E-01  6.655E+03
   31   37   107 *****  bnd    0  1.0E+00  1.8E+02  1.544E-01  6.032E+03
   32   38    72 *****  bnd    0  1.0E+00  7.7E+01  1.222E-01  5.674E+03
   33   39    90 *****  bnd    0  1.0E+00  4.0E+01  1.089E-01  5.419E+03
   34   40    90 *****  bnd    0  1.0E+00  1.5E+02  1.246E-01  4.874E+03
   35   41    77 *****  bnd    0  1.0E+00  1.1E+02  2.706E-01  4.740E+03
   36   42    18 *****  bnd    0  1.0E+00  1.4E+01  1.239E-01  4.474E+03
   37   43    47 *****  bnd    0  1.0E+00  4.2E+01  8.239E-02  4.274E+03
   38   44    55 *****  bnd    0  1.0E+00  6.6E+01  8.885E-02  4.086E+03
   39   45    38 *****  bnd    0  1.0E+00  1.0E+02  1.105E-01  3.814E+03
   40   47    35 *****  bnd    1  2.2E-01  4.6E+01  1.273E-01  3.706E+03
   41   48    57 *****  bnd    0  1.0E+00  1.2E+02  1.253E-01  3.472E+03
   42   49    73 *****  bnd    0  1.0E+00  8.8E+01  1.008E-01  3.291E+03
   43   50    18 *****  bnd    0  1.0E+00  1.1E+02  9.957E-02  3.106E+03
   44   51    84 *****  bnd    0  1.0E+00  3.3E+01  1.066E-01  3.000E+03
   45   52    45 *****  bnd    0  1.0E+00  3.9E+01  9.153E-02  2.897E+03
   46   53    63 *****  bnd    0  1.0E+00  5.8E+01  8.611E-02  2.792E+03
   47   54    55 *****  bnd    0  1.0E+00  8.6E+01  1.122E-01  2.685E+03
   48   55    73 *****  bnd    0  1.0E+00  5.8E+01  1.028E-01  2.605E+03
   49   56    82 *****  bnd    0  1.0E+00  6.4E+01  8.830E-02  2.528E+03
   50   57    74 *****  bnd    0  1.0E+00  6.8E+01  7.400E-02  2.458E+03
   51   58    25 *****  bnd    0  1.0E+00  3.7E+01  6.906E-02  2.387E+03
   52   59    41 *****  bnd    0  1.0E+00  4.0E+01  5.726E-02  2.324E+03
   53   60    41 *****  bnd    0  1.0E+00  4.1E+01  5.448E-02  2.276E+03
   54   61    45 *****  bnd    0  1.0E+00  5.8E+01  5.746E-02  2.221E+03
   55   62    44 *****  bnd    0  1.0E+00  3.9E+01  6.204E-02  2.173E+03
   56   63    68 *****  bnd    0  1.0E+00  4.7E+01  6.894E-02  2.122E+03
   57   64    46 *****  bnd    0  1.0E+00  4.3E+01  7.751E-02  2.081E+03
   58   65    44 *****  bnd    0  1.0E+00  3.3E+01  6.286E-02  2.039E+03
   59   66    73 *****  bnd    0  1.0E+00  3.6E+01  6.606E-02  2.002E+03
   60   67    35 *****  bnd    0  1.0E+00  3.5E+01  6.951E-02  1.973E+03
   61   68    27 *****  bnd    0  1.0E+00  2.6E+01  6.337E-02  1.946E+03
   62   69    52 *****  bnd    0  1.0E+00  4.3E+01  7.407E-02  1.910E+03
   63   70    58 *****  bnd    0  1.0E+00  4.2E+01  8.026E-02  1.883E+03
   64   71    48 *****  bnd    0  1.0E+00  2.2E+01  8.157E-02  1.859E+03
   65   72   101 *****  bnd    0  1.0E+00  3.5E+01  7.144E-02  1.828E+03
   66   73    75 *****  bnd    0  1.0E+00  3.5E+01  5.893E-02  1.806E+03
   67   74    23 *****  bnd    0  1.0E+00  3.8E+01  5.524E-02  1.782E+03
   68   75    52 *****  bnd    0  1.0E+00  3.8E+01  5.036E-02  1.759E+03
   69   76    31 *****  bnd    0  1.0E+00  3.9E+01  4.412E-02  1.739E+03
   70   77    42 *****  bnd    0  1.0E+00  1.5E+01  4.396E-02  1.723E+03
   71   78    21 *****  bnd    0  1.0E+00  1.8E+01  4.060E-02  1.706E+03
   72   79    51 *****  bnd    0  1.0E+00  2.7E+01  4.342E-02  1.690E+03
   73   80    21 *****  bnd    0  1.0E+00  3.5E+01  4.713E-02  1.673E+03
   74   81    43 *****  bnd    0  1.0E+00  2.2E+01  4.232E-02  1.658E+03
   75   82    49 *****  bnd    0  1.0E+00  4.0E+01  4.188E-02  1.640E+03
   76   83    29 *****  bnd    0  1.0E+00  2.8E+01  4.530E-02  1.629E+03
   77   84    15 *****  bnd    0  1.0E+00  1.2E+01  4.556E-02  1.618E+03
   78   85    21 *****  bnd    0  1.0E+00  3.0E+01  4.927E-02  1.601E+03
   79   86    20 *****  bnd    0  1.0E+00  2.1E+01  5.270E-02  1.591E+03
   80   87    27 *****  bnd    0  1.0E+00  3.7E+01  6.220E-02  1.577E+03
   81   88    43 *****  bnd    0  1.0E+00  3.5E+01  5.649E-02  1.567E+03
   82   89    16 *****  bnd    0  1.0E+00  1.8E+01  5.607E-02  1.557E+03
   83   90    37 *****  bnd    0  1.0E+00  1.4E+01  4.457E-02  1.548E+03
   84   91    24 *****  bnd    0  1.0E+00  2.6E+01  3.452E-02  1.537E+03
   85   92    19 *****  bnd    0  1.0E+00  3.7E+01  3.667E-02  1.530E+03
   86   93    19 *****  bnd    0  1.0E+00  7.1E+00  2.973E-02  1.522E+03
   87   94    25 *****  bnd    0  1.0E+00  1.4E+01  2.628E-02  1.516E+03
   88   95    22 *****  bnd    0  1.0E+00  1.8E+01  2.483E-02  1.510E+03
   89   96    16 *****  bnd    0  1.0E+00  3.5E+01  2.797E-02  1.500E+03
   90   97     8 *****  bnd    0  1.0E+00  4.5E+01  3.750E-02  1.491E+03
   91   98    10 *****  bnd    0  1.0E+00  1.2E+01  3.078E-02  1.484E+03
   92   99    24 *****  bnd    0  1.0E+00  1.9E+01  2.528E-02  1.477E+03
   93  100    13 *****  bnd    0  1.0E+00  1.7E+01  2.167E-02  1.472E+03
   94  101     8 *****  bnd    0  1.0E+00  2.1E+01  2.308E-02  1.465E+03
   95  102    22 *****  bnd    0  1.0E+00  2.8E+01  2.754E-02  1.459E+03
   96  103    10 *****  bnd    0  1.0E+00  2.5E+01  2.936E-02  1.454E+03
   97  104    19 *****  bnd    0  1.0E+00  1.2E+01  2.728E-02  1.450E+03
   98  105    25 *****  bnd    0  1.0E+00  2.5E+01  2.083E-02  1.443E+03
   99  106    13 *****  bnd    0  1.0E+00  2.0E+01  2.324E-02  1.439E+03
  100  107     5 *****  bnd    0  1.0E+00  8.6E+00  1.718E-02  1.436E+03
  101  108    14 *****  bnd    0  1.0E+00  2.4E+01  1.556E-02  1.430E+03
  102  109    13 *****  bnd    0  1.0E+00  1.7E+01  1.462E-02  1.426E+03

STOP: TOTAL NO. of ITERATIONS EXCEEDS LIMIT                 

 Total User time 6.217E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  752400    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     1.290E+03  6.043E+08
    1    8     1     6  ---    6  3.6E-06  4.6E-02  1.290E+03  6.044E+08

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 1.806E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.743E+03  2.610E+09
    1    8    15    16  ---    6  1.3E-01  5.5E+03  2.176E+03  2.201E+09
    2    9     1     2  bnd    0  1.0E+00  3.4E+04  7.926E+02  9.512E+08
    3   10   269   344  bnd    0  1.0E+00  1.2E+04  5.070E+02  7.524E+08
    4   11  1700  2199  bnd    0  1.0E+00  3.1E+04  1.478E+03  4.924E+08
    5   12  1716  6188  bnd    0  1.0E+00  1.9E+04  2.532E+03  4.422E+08
    6   13   404  6633  bnd    0  1.0E+00  4.6E+03  8.036E+02  3.727E+08
    7   14   444  6893  bnd    0  1.0E+00  4.2E+03  2.851E+02  3.475E+08
    8   15   405  7424  bnd    0  1.0E+00  6.4E+03  6.564E+02  3.230E+08
    9   16   263  8164  bnd    0  1.0E+00  1.3E+04  4.605E+02  2.884E+08
   10   17   533 10948  bnd    0  1.0E+00  1.0E+04  1.404E+02  2.670E+08
   11   18   468 12488  bnd    0  1.0E+00  8.6E+03  1.444E+02  2.535E+08
   12   19   540 13811  bnd    0  1.0E+00  4.9E+03  1.337E+02  2.456E+08
   13   20   263 14112  bnd    0  1.0E+00  6.8E+03  1.965E+02  2.375E+08
   14   21   255 14506  bnd    0  1.0E+00  7.2E+03  1.044E+02  2.311E+08
   15   22    46 14005  bnd    0  1.0E+00  6.0E+03  1.308E+02  2.259E+08
   16   23   304 14861  bnd    0  1.0E+00  4.7E+03  1.217E+02  2.224E+08
   17   24   420 15693  bnd    0  1.0E+00  6.1E+03  7.576E+01  2.186E+08
   18   25   308 16305  bnd    0  1.0E+00  6.6E+03  7.564E+01  2.156E+08
   19   26   122 16481  bnd    0  1.0E+00  2.7E+03  7.726E+01  2.135E+08
   20   27   300 16810  bnd    0  1.0E+00  3.4E+03  7.707E+01  2.113E+08
   21   28   115 16733  bnd    0  1.0E+00  3.6E+03  6.631E+01  2.097E+08
   22   29   123 16692  bnd    0  1.0E+00  4.4E+03  5.027E+01  2.082E+08

STOP: TOTAL NO. of ITERATIONS EXCEEDS LIMIT                 

 Total User time 1.291E+02 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.487E+03  2.620E+09
    1    8     7     8  ---    6  1.3E-01  5.5E+03  2.193E+03  2.210E+09
    2    9     1     2  bnd    0  1.0E+00  3.4E+04  6.487E+02  9.764E+08
    3   10   228   286  bnd    0  1.0E+00  1.2E+04  4.618E+02  7.829E+08
    4   11  1461  1898  bnd    0  1.0E+00  2.8E+04  9.865E+02  5.166E+08
    5   12  1452  5332  bnd    0  1.0E+00  1.6E+04  1.919E+03  4.496E+08
    6   13   245  4875  bnd    0  1.0E+00  4.3E+03  3.055E+02  4.045E+08
    7   14   168  5121  bnd    0  1.0E+00  2.9E+03  1.625E+02  3.868E+08
    8   15   345  5529  bnd    0  1.0E+00  5.7E+03  2.856E+02  3.585E+08
    9   16   160  6230  bnd    0  1.0E+00  8.2E+03  1.424E+02  3.229E+08
   10   17   406  8276  bnd    0  1.0E+00  7.4E+03  2.660E+02  3.005E+08
   11   18   207  8588  bnd    0  1.0E+00  1.9E+03  6.682E+01  2.941E+08
   12   19   373  9289  bnd    0  1.0E+00  1.0E+03  3.723E+01  2.920E+08
   13   20   223  9399  bnd    0  1.0E+00  2.3E+03  4.960E+01  2.880E+08
   14   21   143  9472  bnd    0  1.0E+00  2.1E+03  2.592E+01  2.855E+08
   15   22    18  8932  bnd    0  1.0E+00  1.4E+03  1.714E+01  2.840E+08
   16   24   362  9823  bnd    1  2.5E-01  1.0E+02  1.684E+01  2.839E+08
   17   30   582 10043  bnd    5  1.0E-01  1.1E+02  1.648E+01  2.840E+08

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Total User time 1.949E+02 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.647E+03  2.649E+09
    1    8     9    10  ---    6  1.3E-01  5.5E+03  2.245E+03  2.245E+09
    2    9     2     3  bnd    0  1.0E+00  3.5E+04  1.013E+03  9.954E+08
    3   10   329   405  bnd    0  1.0E+00  1.3E+04  6.834E+02  8.001E+08
    4   11  1955  2560  bnd    0  1.0E+00  3.6E+04  4.556E+02  5.569E+08
    5   12  2188  7699  bnd    0  1.0E+00  2.3E+04  1.191E+03  5.053E+08
    6   13   906  9040  bnd    0  1.0E+00  5.5E+03  5.246E+02  4.342E+08
    7   14  1115 10107  bnd    0  1.0E+00  9.0E+03  3.250E+02  3.919E+08
    8   15   546 10476  bnd    0  1.0E+00  9.3E+03  3.704E+02  3.784E+08
    9   18   348 11082  bnd    2  5.9E-01  1.1E+04  4.713E+02  3.778E+08
   10   29  1092 11931  bnd   10  5.9E-13  4.6E-08  4.713E+02  3.778E+08

CONVERGENCE: REL_REDUCTION_OF_F_<=_FACTR*EPSMCH             

 Warning:  more than 10 function and gradient
   evaluations in the last line search.  Termination
   may possibly be caused by a bad search direction.

 Total User time 2.080E+02 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.675E+03  2.613E+09
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.635E+03  2.612E+09
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     2.514E+03  2.622E+09
RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220E-16
 N =  87822    M =  10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
    0    1     -     -   -     -     -        -     3.045E+03  2.643E+09
    1    8    10    11  ---    6  1.3E-01  5.5E+03  2.318E+03  2.230E+09
    2    9     1     2  bnd    0  1.0E+00  3.4E+04  6.334E+02  9.653E+08
    3   10   230   298  bnd    0  1.0E+00  1.2E+04  4.759E+02  7.691E+08

STOP: TOTAL NO. of ITERATIONS EXCEEDS LIMIT                 

 Total User time 4.588E+01 seconds.

RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalize
